5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Occ (%),Lane 2 Flow (Veh/5 Minutes),Lane 2 Occ (%),Lane 3 Flow (Veh/5 Minutes),Lane 3 Occ (%),# Lane Points_x,% Observed_x,Lane 1 Speed (mph),Lane 1 Q (mph),Lane 2 Speed (mph),Lane 2 Q (mph),Lane 3 Speed (mph),Lane 3 Q (mph),# Lane Points_y,% Observed_y,Station_ID,Station_Type,Latitude,Longitude,# Lane Points,% Observed,Lane 4 Flow (Veh/5 Minutes),Lane 4 Occ (%),Lane 4 Speed (mph),Lane 4 Q (mph)
2024-12-30 10:20:00,161,12.4,127.0,9.6,78.0,11.4,3.0,100.0,66.6,66.6,63.1,63.1,46.3,46.3,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:25:00,154,12.0,124.0,10.2,87.0,14.8,3.0,100.0,66.6,66.6,60.7,60.7,42.7,42.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:30:00,155,12.0,140.0,10.8,91.0,13.3,3.0,100.0,66.9,66.9,61.6,61.6,44.0,44.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:35:00,137,10.6,110.0,8.5,78.0,10.9,3.0,100.0,67.0,67.0,61.9,61.9,45.7,45.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:40:00,152,12.1,124.0,9.3,95.0,13.4,3.0,100.0,66.2,66.2,63.0,63.0,46.5,46.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:45:00,145,11.0,129.0,10.2,92.0,13.0,3.0,100.0,67.3,67.3,62.0,62.0,46.7,46.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:50:00,151,12.6,128.0,10.6,87.0,13.2,3.0,100.0,64.8,64.8,60.1,60.1,45.2,45.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 10:55:00,138,14.9,130.0,14.8,83.0,14.4,3.0,100.0,56.5,56.5,51.1,51.1,41.8,41.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:00:00,135,20.8,126.0,17.1,100.0,20.4,3.0,100.0,45.2,45.2,43.3,43.3,37.2,37.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:05:00,107,31.3,105.0,19.1,84.0,19.5,3.0,100.0,31.5,31.5,34.8,34.8,32.9,32.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:10:00,112,28.0,115.0,27.0,91.0,27.3,3.0,100.0,26.2,26.2,27.6,27.6,27.5,27.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:15:00,102,35.6,101.0,26.3,86.0,29.3,3.0,100.0,20.6,20.6,23.0,23.0,23.5,23.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:20:00,115,31.0,103.0,26.9,88.0,36.1,3.0,100.0,20.0,20.0,20.7,20.7,19.9,19.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:25:00,105,28.6,100.0,17.9,73.0,26.2,3.0,100.0,19.6,19.6,23.8,23.8,19.2,19.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:30:00,84,32.5,81.0,29.1,59.0,41.3,3.0,100.0,16.5,16.5,18.6,18.6,14.3,14.3,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:35:00,89,25.4,94.0,24.8,61.0,30.7,3.0,100.0,17.4,17.4,18.4,18.4,13.8,13.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:40:00,98,7.4,95.0,6.9,69.0,9.1,3.0,100.0,43.1,43.1,42.5,42.5,32.1,32.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:45:00,78,6.0,80.0,6.3,62.0,9.4,3.0,100.0,55.5,55.5,51.8,51.8,38.1,38.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:50:00,108,8.1,100.0,7.3,74.0,10.1,3.0,100.0,62.5,62.5,58.7,58.7,43.5,43.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 11:55:00,120,8.9,99.0,7.6,71.0,9.0,3.0,100.0,66.3,66.3,60.8,60.8,48.1,48.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:00:00,120,9.2,85.0,6.9,82.0,12.2,3.0,100.0,67.1,67.1,59.8,59.8,46.5,46.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:05:00,113,8.5,109.0,8.4,85.0,10.0,3.0,100.0,68.2,68.2,60.9,60.9,51.5,51.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:10:00,108,8.0,103.0,7.8,64.0,8.6,3.0,100.0,69.3,69.3,62.3,62.3,50.4,50.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:15:00,126,9.4,108.0,7.9,89.0,11.4,3.0,100.0,69.4,69.4,63.9,63.9,51.2,51.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:20:00,119,9.1,90.0,6.7,73.0,10.6,3.0,100.0,68.6,68.6,64.1,64.1,48.5,48.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:25:00,120,9.0,93.0,6.8,77.0,9.9,3.0,100.0,69.0,69.0,64.8,64.8,50.2,50.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:30:00,114,8.7,106.0,8.1,68.0,10.0,3.0,100.0,68.5,68.5,63.7,63.7,47.8,47.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:35:00,142,11.5,101.0,8.6,85.0,13.4,3.0,100.0,66.4,66.4,60.0,60.0,45.0,45.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:40:00,149,12.5,139.0,12.2,89.0,15.1,3.0,100.0,64.3,64.3,57.3,57.3,42.1,42.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:45:00,118,8.9,117.0,9.0,82.0,11.2,3.0,100.0,66.8,66.8,59.8,59.8,45.4,45.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:50:00,135,10.1,107.0,8.2,76.0,9.2,3.0,100.0,68.2,68.2,61.3,61.3,50.1,50.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 12:55:00,119,9.1,109.0,8.5,77.0,9.7,3.0,100.0,68.0,68.0,61.3,61.3,51.4,51.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:00:00,132,10.2,111.0,8.8,70.0,9.3,3.0,100.0,67.6,67.6,61.1,61.1,50.6,50.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:05:00,132,9.9,117.0,8.7,88.0,12.0,3.0,100.0,68.5,68.5,62.8,62.8,49.6,49.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:10:00,145,11.1,116.0,9.0,89.0,11.0,3.0,100.0,68.2,68.2,62.5,62.5,51.7,51.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:15:00,148,11.0,129.0,9.8,92.0,12.7,3.0,100.0,69.1,69.1,62.8,62.8,49.9,49.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:20:00,136,10.5,113.0,8.5,87.0,10.5,3.0,100.0,68.2,68.2,63.4,63.4,52.4,52.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:25:00,119,9.0,105.0,7.5,86.0,11.6,3.0,100.0,68.6,68.6,65.2,65.2,50.8,50.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:30:00,148,11.7,128.0,9.7,93.0,11.2,3.0,100.0,67.3,67.3,64.3,64.3,53.0,53.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:35:00,135,10.4,110.0,8.2,95.0,12.7,3.0,100.0,67.4,67.4,64.3,64.3,51.4,51.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:40:00,144,11.5,128.0,9.7,101.0,12.8,3.0,100.0,66.4,66.4,63.9,63.9,52.0,52.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:45:00,145,11.5,124.0,9.5,108.0,14.5,3.0,100.0,66.0,66.0,63.3,63.3,50.8,50.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:50:00,141,11.1,122.0,9.7,106.0,13.9,3.0,100.0,66.1,66.1,62.0,62.0,50.8,50.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 13:55:00,127,9.6,94.0,7.6,89.0,10.5,3.0,100.0,67.5,67.5,60.6,60.6,53.7,53.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:00:00,115,8.6,102.0,7.8,73.0,10.2,3.0,100.0,68.5,68.5,61.6,61.6,50.5,50.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:05:00,127,9.6,117.0,9.1,90.0,11.8,3.0,100.0,68.8,68.8,61.8,61.8,50.5,50.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:10:00,114,8.8,99.0,7.4,88.0,11.9,3.0,100.0,68.1,68.1,63.0,63.0,49.9,49.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:15:00,127,9.7,128.0,9.3,90.0,11.1,3.0,100.0,68.0,68.0,64.4,64.4,51.9,51.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:20:00,122,9.4,104.0,8.3,91.0,9.5,3.0,100.0,67.8,67.8,62.4,62.4,57.9,57.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:25:00,132,10.1,109.0,8.6,86.0,10.9,3.0,100.0,68.0,68.0,61.7,61.7,55.2,55.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:30:00,135,10.5,111.0,8.4,102.0,13.6,3.0,100.0,67.5,67.5,62.8,62.8,52.5,52.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:35:00,136,10.6,117.0,8.9,98.0,13.4,3.0,100.0,67.2,67.2,62.8,62.8,50.5,50.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:40:00,141,11.1,117.0,8.8,110.0,11.9,3.0,100.0,66.6,66.6,63.2,63.2,55.9,55.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:45:00,147,11.8,115.0,9.8,96.0,13.0,3.0,100.0,65.8,65.8,59.9,59.9,52.5,52.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:50:00,157,12.8,119.0,10.4,108.0,16.3,3.0,100.0,64.8,64.8,57.4,57.4,48.2,48.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 14:55:00,140,11.1,126.0,9.7,95.0,11.6,3.0,100.0,65.1,65.1,59.9,59.9,51.4,51.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:00:00,126,9.7,104.0,8.0,96.0,10.5,3.0,100.0,66.2,66.2,61.2,61.2,56.2,56.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:05:00,136,10.8,117.0,8.6,84.0,11.2,3.0,100.0,65.9,65.9,63.2,63.2,53.0,53.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:10:00,125,9.8,111.0,8.6,91.0,12.0,3.0,100.0,66.2,66.2,62.7,62.7,51.7,51.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:15:00,128,9.9,110.0,8.5,88.0,10.8,3.0,100.0,66.9,66.9,62.6,62.6,53.0,53.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:20:00,147,11.7,124.0,10.3,105.0,13.7,3.0,100.0,66.2,66.2,60.3,60.3,52.0,52.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:25:00,126,9.7,98.0,7.8,96.0,10.0,3.0,100.0,66.9,66.9,60.4,60.4,57.9,57.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:30:00,120,9.2,105.0,7.7,87.0,10.9,3.0,100.0,67.5,67.5,62.8,62.8,55.6,55.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:35:00,121,9.2,107.0,7.9,80.0,11.2,3.0,100.0,67.9,67.9,63.9,63.9,51.6,51.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:40:00,150,12.1,121.0,9.1,100.0,12.4,3.0,100.0,66.3,66.3,63.8,63.8,52.6,52.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:45:00,149,11.6,129.0,9.6,99.0,10.9,3.0,100.0,66.5,66.5,64.3,64.3,56.4,56.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:50:00,127,9.5,123.0,9.1,105.0,11.0,3.0,100.0,68.0,68.0,64.5,64.5,59.9,59.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 15:55:00,130,10.1,119.0,9.1,91.0,10.8,3.0,100.0,67.4,67.4,63.7,63.7,58.0,58.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:00:00,141,11.2,110.0,8.6,94.0,12.9,3.0,100.0,66.5,66.5,62.5,62.5,53.2,53.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:05:00,130,10.2,118.0,9.6,95.0,12.6,3.0,100.0,66.4,66.4,60.8,60.8,51.7,51.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:10:00,133,10.5,125.0,9.4,79.0,10.1,3.0,100.0,66.2,66.2,62.2,62.2,51.9,51.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:15:00,144,11.3,120.0,9.1,102.0,12.0,3.0,100.0,66.1,66.1,62.9,62.9,54.2,54.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:20:00,149,11.7,115.0,9.1,102.0,12.6,3.0,100.0,66.1,66.1,61.8,61.8,54.1,54.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:25:00,140,11.6,124.0,10.2,89.0,12.1,3.0,100.0,64.4,64.4,60.0,60.0,51.5,51.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:30:00,138,11.4,111.0,9.3,103.0,11.6,3.0,100.0,63.6,63.6,58.7,58.7,55.2,55.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:35:00,146,11.7,123.0,9.3,115.0,11.9,3.0,100.0,64.3,64.3,61.3,61.3,59.7,59.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:40:00,135,10.9,121.0,9.4,97.0,10.1,3.0,100.0,64.4,64.4,61.4,61.4,61.9,61.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:45:00,140,11.5,131.0,10.8,108.0,12.4,3.0,100.0,63.8,63.8,59.9,59.9,59.8,59.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:50:00,126,10.4,112.0,9.0,109.0,13.8,3.0,100.0,63.4,63.4,59.9,59.9,56.1,56.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 16:55:00,119,9.0,104.0,7.8,83.0,8.7,3.0,100.0,66.1,66.1,62.2,62.2,59.9,59.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:00:00,137,10.9,125.0,9.4,81.0,10.3,3.0,100.0,65.8,65.8,63.0,63.0,56.1,56.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:05:00,127,10.7,112.0,9.3,100.0,11.8,3.0,100.0,63.7,63.7,60.3,60.3,56.2,56.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:10:00,149,12.4,131.0,11.0,99.0,11.8,3.0,100.0,63.1,63.1,58.8,58.8,56.1,56.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:15:00,150,12.2,112.0,8.8,113.0,13.4,3.0,100.0,63.7,63.7,59.9,59.9,56.1,56.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:20:00,130,10.2,112.0,8.3,106.0,11.0,3.0,100.0,64.9,64.9,62.3,62.3,60.1,60.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:25:00,133,10.7,111.0,8.2,106.0,11.3,3.0,100.0,64.9,64.9,63.6,63.6,61.2,61.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:30:00,119,9.3,107.0,8.0,93.0,10.2,3.0,100.0,65.6,65.6,63.9,63.9,60.9,60.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:35:00,132,10.6,119.0,8.8,105.0,11.5,3.0,100.0,65.2,65.2,64.4,64.4,60.8,60.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:40:00,120,10.1,109.0,8.8,93.0,12.0,3.0,100.0,63.5,63.5,61.9,61.9,56.2,56.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:45:00,111,9.0,106.0,8.0,92.0,10.1,3.0,100.0,63.8,63.8,62.6,62.6,58.5,58.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:50:00,120,9.5,106.0,8.1,90.0,11.4,3.0,100.0,64.8,64.8,62.6,62.6,55.6,55.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 17:55:00,126,10.0,113.0,8.6,88.0,9.1,3.0,100.0,65.2,65.2,62.8,62.8,60.1,60.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:00:00,132,10.5,113.0,8.6,99.0,10.9,3.0,100.0,65.3,65.3,63.0,63.0,60.2,60.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:05:00,129,10.0,94.0,7.2,110.0,11.2,3.0,100.0,66.1,66.1,63.0,63.0,62.6,62.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:10:00,116,9.2,103.0,7.7,94.0,9.4,3.0,100.0,65.8,65.8,63.7,63.7,64.6,64.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:15:00,134,10.6,121.0,9.3,94.0,10.9,3.0,100.0,65.7,65.7,63.1,63.1,61.1,61.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:20:00,128,9.8,116.0,8.7,90.0,8.4,3.0,100.0,66.9,66.9,63.4,63.4,66.0,66.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:25:00,120,9.4,98.0,7.2,86.0,9.6,3.0,100.0,66.6,66.6,64.3,64.3,62.7,62.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:30:00,128,9.7,116.0,8.5,95.0,10.0,3.0,100.0,67.8,67.8,65.0,65.0,63.0,63.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:35:00,117,9.0,108.0,7.7,92.0,9.8,3.0,100.0,67.8,67.8,66.3,66.3,62.7,62.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:40:00,97,7.4,100.0,6.9,81.0,9.3,3.0,100.0,68.1,68.1,68.1,68.1,60.2,60.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:45:00,115,8.8,104.0,8.0,85.0,9.3,3.0,100.0,68.0,68.0,65.2,65.2,60.6,60.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:50:00,127,10.0,102.0,7.6,93.0,10.5,3.0,100.0,67.2,67.2,64.9,64.9,59.9,59.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 18:55:00,114,8.3,82.0,5.9,98.0,9.1,3.0,100.0,69.6,69.6,65.7,65.7,65.7,65.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:00:00,119,9.2,98.0,7.3,93.0,9.8,3.0,100.0,68.3,68.3,65.0,65.0,64.4,64.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:05:00,112,8.3,108.0,7.7,83.0,9.8,3.0,100.0,69.2,69.2,66.1,66.1,60.5,60.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:10:00,128,9.8,110.0,8.0,85.0,10.9,3.0,100.0,68.5,68.5,66.1,66.1,56.2,56.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:15:00,101,7.7,98.0,7.0,84.0,10.5,3.0,100.0,68.3,68.3,66.6,66.6,54.8,54.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:20:00,115,8.6,104.0,7.6,94.0,9.6,3.0,100.0,68.8,68.8,66.1,66.1,59.8,59.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:25:00,101,7.5,98.0,6.9,88.0,8.1,3.0,100.0,69.3,69.3,66.9,66.9,66.2,66.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:30:00,123,9.4,96.0,6.9,93.0,10.0,3.0,100.0,68.6,68.6,66.8,66.8,63.9,63.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:35:00,112,8.2,93.0,6.7,72.0,8.0,3.0,100.0,69.7,69.7,66.8,66.8,62.0,62.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:40:00,111,8.3,94.0,6.6,82.0,9.8,3.0,100.0,69.5,69.5,67.6,67.6,58.9,58.9,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:45:00,122,9.1,109.0,8.1,75.0,10.5,3.0,100.0,69.7,69.7,66.3,66.3,53.2,53.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:50:00,97,7.4,88.0,6.3,76.0,7.6,3.0,100.0,68.8,68.8,66.8,66.8,60.0,60.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 19:55:00,113,8.3,101.0,6.9,82.0,7.6,3.0,100.0,70.0,70.0,68.4,68.4,65.7,65.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:00:00,113,8.3,87.0,6.1,68.0,7.7,3.0,100.0,70.3,70.3,68.7,68.7,62.3,62.3,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:05:00,106,7.8,83.0,5.7,75.0,7.3,3.0,100.0,70.7,70.7,69.3,69.3,65.3,65.3,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:10:00,94,6.8,89.0,6.2,81.0,7.7,3.0,100.0,71.3,71.3,69.3,69.3,67.7,67.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:15:00,99,7.4,88.0,6.3,63.0,6.6,3.0,100.0,70.6,70.6,68.3,68.3,65.6,65.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:20:00,132,9.7,99.0,7.1,76.0,7.6,3.0,100.0,70.7,70.7,67.5,67.5,66.1,66.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:25:00,95,6.8,88.0,6.0,82.0,7.2,3.0,100.0,71.8,71.8,69.1,69.1,71.1,71.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:30:00,107,7.8,85.0,5.8,73.0,7.3,3.0,100.0,71.6,71.6,69.5,69.5,68.7,68.7,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:35:00,95,6.9,82.0,5.7,72.0,7.2,3.0,100.0,71.8,71.8,69.3,69.3,67.6,67.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:40:00,94,7.0,100.0,6.7,65.0,6.9,3.0,100.0,70.8,70.8,70.4,70.4,65.0,65.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:45:00,98,7.3,96.0,6.6,76.0,8.3,3.0,100.0,70.5,70.5,70.2,70.2,63.0,63.0,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:50:00,106,7.9,93.0,6.7,69.0,8.3,3.0,100.0,70.1,70.1,68.5,68.5,59.2,59.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 20:55:00,108,8.0,94.0,6.7,81.0,10.2,3.0,100.0,70.3,70.3,68.2,68.2,56.1,56.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:00:00,90,6.5,95.0,6.8,64.0,8.3,3.0,100.0,70.9,70.9,67.9,67.9,53.5,53.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:05:00,99,7.1,103.0,7.0,71.0,8.2,3.0,100.0,71.6,71.6,69.5,69.5,55.1,55.1,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:10:00,97,7.3,106.0,7.5,69.0,7.5,3.0,100.0,70.1,70.1,68.7,68.7,57.5,57.5,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:15:00,106,7.8,97.0,7.0,77.0,8.9,3.0,100.0,70.2,70.2,67.6,67.6,57.2,57.2,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:20:00,91,6.5,84.0,5.5,65.0,6.3,3.0,100.0,71.2,71.2,70.3,70.3,62.3,62.3,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:25:00,106,7.9,100.0,7.2,77.0,9.9,3.0,100.0,70.5,70.5,68.4,68.4,56.6,56.6,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:30:00,115,8.4,108.0,7.5,66.0,7.9,3.0,100.0,70.8,70.8,68.9,68.9,55.8,55.8,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
2024-12-30 21:35:00,111,8.2,95.0,6.7,76.0,8.2,3.0,100.0,70.3,70.3,68.5,68.5,58.4,58.4,3.0,100.0,718081,Mainline,33.90509,-118.065005,,,,,,
